userId,movieId,rating,timestamp
38201,7438,4.5,1353365932
38202,53996,4.5,1493615011
38203,6539,2.5,1466528329
38203,93766,5.0,1466530977
38204,2344,4.0,943993977
38205,3578,5.0,1142280777
38206,1658,3.0,1202347421
38208,733,4.5,1136915113
38208,2791,5.0,1120057970
38208,6863,3.5,1119535753
38209,837,3.5,1390492314
38209,2724,2.0,1417988334
38209,6013,1.5,1417262136
38209,27592,4.0,1319553457
38209,56786,4.0,1458242050
38209,89118,4.5,1387306406
38209,128614,1.0,1424015199
38210,1206,3.5,1471411095
38210,33493,3.0,1470038268
38210,102445,3.5,1470452046
38212,1293,4.0,942292852
38213,6932,4.5,1389039533
38213,82167,3.5,1313517415
38216,1267,5.0,945291911
38220,160,3.0,843226445
38223,780,3.5,1202703806
38223,5679,4.0,1202704373
38223,56174,3.5,1202704327
38226,1127,3.0,1250703190
38228,89745,3.5,1467525886
38231,405,3.0,833915237
38233,3527,4.0,1139445183
38235,2985,4.0,1342122810
38236,1298,3.5,1054233102
38236,4195,4.0,1054225609
38237,64614,3.5,1245687906
38241,272,2.0,1104514646
38242,1240,5.0,944962877
38245,29,4.0,849794246
38248,494,3.0,857488128
38251,1,3.0,850235988
38252,7361,5.0,1447232032
38253,1258,3.5,1154109945
38254,33794,4.0,1450274005
38256,1196,5.0,1417527204
38256,7317,5.0,1417528017
38256,86332,5.0,1417527895
38258,3148,3.5,1085213307
38259,1556,3.0,909138688
38261,1136,4.0,933033653
38262,288,3.0,840721258
38263,1214,5.0,1023629994
38263,2568,2.0,1023666959
38264,1222,4.0,1518032504
38267,122922,3.5,1485896655
38270,1747,5.0,976215151
38271,1189,4.0,975910349
38271,3468,4.0,975911214
38275,2273,3.0,1415032378
38278,1617,3.5,1231111613
38280,204,2.5,1232151901
38280,1259,4.0,1263390806
38280,2011,4.0,1232149800
38280,2881,3.5,1238339589
38280,3999,2.5,1232150183
38280,5546,3.5,1232148914
38280,7930,3.0,1232202047
38280,48518,3.5,1232202516
38281,608,4.0,1503324258
38282,6440,4.5,1306848389
38282,107406,3.0,1523693126
38286,110,5.0,955425152
38286,1580,3.0,955426914
38286,3527,4.0,956450017
38287,50872,4.5,1496357083
38287,158872,3.5,1525874786
38288,8228,4.0,1182476350
38290,139385,4.0,1476624510
38292,1234,5.0,939923859
38296,100,3.0,867860791
38299,5445,3.0,1075879232
38301,1128,3.5,1446627338
38301,2186,3.5,1446627313
38301,4011,4.0,1446627332
38301,7981,4.5,1446627322
38301,56782,4.5,1446627335
38301,90057,3.0,1446627351
38301,107408,4.0,1446627324
38303,800,4.0,942276426
38303,2126,3.0,951531679
38304,361,4.0,836753076
38307,89,4.0,840796407
38308,1080,4.0,1003048696
38308,3740,2.0,1003048297
38310,1135,4.0,1009332543
38310,2424,4.0,1009336624
38310,4798,5.0,1009331794
38311,1206,5.0,1418327311
38311,2959,2.0,1128778955
38311,5373,3.5,1415654144
38311,8275,4.0,1174813218
38311,34552,4.5,1243631152
38311,63859,5.0,1419166542
38313,1246,4.0,1515529155
38315,969,5.0,941532082
38315,2527,4.0,939840252
38316,59315,3.0,1498556574
38317,603,2.0,943707531
38317,1875,3.0,943705728
38317,2468,2.0,943704899
38318,1376,4.0,850334167
38319,588,3.0,878858088
38319,1286,4.0,876681995
38320,208,3.0,956884982
38320,1587,3.0,956884139
38320,2716,3.0,956879567
38321,166528,3.0,1507373216
38323,3424,4.0,1173393713
38325,552,3.5,1111483183
38325,6377,5.0,1111483717
38327,3499,4.0,1540657755
38327,99530,3.0,1540665740
38329,11,3.0,940705747
38329,954,5.0,940817470
38329,1665,3.0,941805133
38329,2863,5.0,941805931
38333,910,4.0,858441941
38336,3471,1.0,1082168595
38340,7153,4.5,1428698058
38342,40815,4.5,1480403719
38343,2997,5.0,968057359
38347,1358,4.5,1348959510
38348,3996,4.5,1236426632
38350,23,3.0,857407170
38351,2371,5.0,939148227
38353,778,4.0,1051610693
38353,1587,5.0,1031127771
38353,2502,4.0,1051609004
38353,3508,5.0,963675572
38353,4654,3.0,1050546803
38353,6196,2.0,1047443608
38353,8512,3.0,1089360582
38354,2329,4.0,1345542535
38355,529,3.0,941656344
38355,1735,3.0,941659185
38356,480,4.0,1491413049
38356,45517,4.0,1491413756
38356,112171,5.0,1491407565
38359,1189,5.0,959211906
38359,3979,2.0,1025463861
38364,47099,4.0,1504961926
38368,3147,3.0,1145053676
38369,73017,3.0,1459090445
38371,2067,4.0,945366978
38372,2396,5.0,940885878
38373,1721,3.5,1111530446
38374,17,5.0,857796064
38375,6934,3.0,1292471823
38376,1580,3.0,1554012574
38376,40819,1.0,1554013524
38377,527,5.0,974497045
38379,44195,3.0,1374389339
38381,592,4.0,1165913151
38381,36477,3.0,1165913646
38388,165,5.0,843519125
38390,4835,4.5,1122352914
38392,2353,2.5,1441402355
38393,253,3.0,828536169
38395,2959,5.0,1109289668
38397,1884,3.5,1091661148
38399,848,3.0,845030807
38404,356,3.0,986160749
38404,1449,5.0,986258058
38404,2746,2.0,986161147
38405,6365,0.5,1227427077
38408,2640,3.0,1097262103
38409,1021,2.0,939886213
38409,2712,2.0,939879738
38410,3507,4.5,1193827362
38412,4019,3.5,1235515803
38413,153,4.0,837521504
38415,56367,4.5,1428774705
38417,538,4.0,844436943
38418,2628,4.0,1161798100
38419,562,3.0,971067961
38419,3860,4.0,966745265
38423,608,3.0,947733900
38425,1288,3.0,846438675
38426,2798,3.0,1125867709
38426,8376,4.0,1128142622
38427,27731,3.0,1346715023
38430,199,1.0,1327992168
38430,31410,3.5,1327975803
38433,1411,4.0,1339021496
38435,79185,4.0,1445500667
38436,919,5.0,1190345097
38436,2640,4.0,1190513870
38436,4855,4.0,1189735095
38436,26745,3.5,1190070814
38440,608,4.0,1434382165
38442,913,3.5,1380066243
38446,140,3.0,1431436943
38446,1097,4.0,1429280605
38446,1938,3.5,1431340753
38446,2791,4.0,1431964942
38446,3793,4.0,1431946084
38446,5577,3.0,1429199555
38446,8511,4.5,1431436134
38446,56333,3.5,1432728805
38446,90430,4.0,1432129889
38446,116155,3.5,1429167794
38449,1185,1.0,1310866869
38451,475,3.5,1339039041
38451,2160,3.5,1400634592
38451,4700,3.5,1446958749
38451,37386,2.0,1400632828
38451,78499,3.0,1339038608
38451,122912,4.0,1527277933
38452,353,1.0,841849909
38455,1391,4.0,1373527100
38455,6157,3.0,1373527180
38457,34,4.5,1455582524
38457,8970,3.5,1455588474
38459,32,4.5,1225393476
38460,50872,3.5,1392023332
38463,344,3.5,1120334716
38464,56367,1.0,1537300150
38469,59315,5.0,1416658570
38471,2160,4.0,1538518515
38471,115122,4.0,1538514127
38472,98809,4.0,1425572719
38473,3051,3.0,969397542
38476,3408,4.0,1459807077
38477,1147,5.0,859117427
38478,4022,4.0,1243363092
38480,1625,4.0,976571447
38481,8368,3.0,1130106082
38484,2944,3.5,1119487015
38485,2717,4.0,1542102659
38487,1882,4.0,901183818
38489,57669,1.0,1234833419
38490,102407,2.0,1551515327
38491,5971,5.0,1471023903
38493,8340,3.0,1324177867
38495,1459,3.0,1152133992
38495,6888,2.5,1150996219
38496,1517,3.0,1095660127
38496,4867,2.5,1097730796
38498,1090,3.5,1152899362
38498,3135,4.0,1152901519
38498,7075,4.0,1152900503
38500,79132,4.0,1388712127
38501,3690,0.5,1135950833
38501,30810,4.0,1145055455
38502,2951,4.0,1457852929
38503,3097,3.5,1200887591
38504,120635,4.0,1426737311
38506,2628,3.5,1236032204
38506,58998,4.5,1237060939
38506,135536,2.5,1504292534
38509,1208,5.0,1570300708
38512,595,3.0,901623659
38512,1961,3.5,1077036396
38512,3972,3.5,1065826316
38512,8972,4.0,1149172996
38515,593,4.5,1436227257
38515,148881,3.5,1459625422
38517,901,3.0,874340796
38518,2916,4.0,1141053039
38520,4022,4.0,1448169382
38523,1431,2.0,1211687851
38526,1537,4.0,980361349
38528,153,4.0,1095835451
38528,1556,4.0,979355505
38528,2961,4.0,979353641
38528,4939,5.0,1007865907
38528,32017,3.5,1112928620
38529,902,3.0,1035307904
38530,733,4.0,965498389
38530,1551,3.0,965500917
38530,2354,2.0,965500480
38530,3421,2.0,965501280
38531,166705,2.0,1496428166
38535,296,4.5,1476024801
38535,3266,4.0,1470335718
38535,37731,4.0,1336866286
38535,85881,3.0,1471126107
38535,142456,3.5,1548003063
38536,1220,3.5,1503269762
38536,3005,4.0,1469891988
38536,6550,3.5,1497181175
38536,47997,3.5,1495281060
38536,79132,5.0,1469884437
38536,108893,4.0,1534938493
38536,166946,5.0,1569660449
38537,316,2.0,840574580
38540,1527,5.0,1446628042
38540,8369,5.0,1446829867
38540,65982,3.5,1447090820
38540,93766,3.5,1446625282
38540,130956,3.0,1446643793
38541,1220,4.0,961080387
38541,2628,3.0,961084611
38542,1047,4.5,1526355296
38542,84128,4.5,1526334872
38543,1206,3.0,1310498366
38543,6618,2.0,1400405894
38543,56167,1.5,1286170485
38543,96079,3.5,1369037057
38544,785,2.0,1358476843
38547,40819,5.0,1488569062
38552,95,1.0,879772404
38552,1198,5.0,879773336
38554,508,2.0,1111285824
38554,2161,1.5,1111289857
38555,367,3.0,1225326221
38559,6,4.0,1164673089
38559,36517,4.5,1164672654
38560,3745,2.0,992825219
38561,5481,3.0,1284952928
38562,3006,4.0,1437200364
38562,50872,3.5,1437197865
38562,90719,3.0,1437200380
38563,1639,4.0,942498516
38565,80463,4.0,1517887477
38568,4643,2.0,1421516436
38570,2599,5.0,945114159
38574,337,4.0,836934838
38576,56367,5.0,1355543013
38579,535,2.0,974925607
38579,1855,3.0,1030648949
38579,2997,5.0,974925584
38579,4688,4.0,1002590323
38581,2150,4.0,1244957913
38584,1240,3.0,1379822968
38585,47610,3.5,1515939569
38588,296,5.0,1051846746
38588,1291,5.0,1051765478
38588,2167,4.0,1051765887
38588,2858,4.0,1051763320
38588,3946,2.0,1051766557
38588,4844,3.0,1051847093
38588,5969,1.0,1051853716
38588,7451,3.0,1084247854
38588,36529,5.0,1127798184
38588,51698,4.0,1176480648
38588,62799,3.5,1326692703
38588,81641,3.5,1293223333
38588,103137,2.0,1384232287
38588,142074,1.5,1455203978
38588,194400,3.0,1553377722
38591,1277,3.0,956597060
38593,3404,2.0,1225145317
38596,2968,4.0,1011306886
38599,481,4.5,1081565357
38599,3114,5.0,1077392510
38600,32,3.5,1452104651
38600,3578,4.5,1451944820
38600,49651,3.0,1452033411
38600,107141,3.5,1455213556
38602,2353,4.0,1555212943
38603,2329,4.5,1225231495
38605,942,5.0,974595983
38607,535,4.5,1203258244
38607,8360,1.5,1203259522
38610,318,4.5,1170153591
38611,172255,4.0,1509040698
38613,999,3.0,1350773585
38613,4007,4.0,1350779471
38614,1307,4.0,1466459789
38615,1214,5.0,1074210958
38615,2642,3.0,1074709887
38615,5049,5.0,1074706426
38618,132,2.0,1048786910
38618,1552,2.0,1048791853
38618,3160,5.0,1048790655
38618,5577,4.0,1076077244
38621,493,4.0,835747179
38623,1228,4.0,947651142
38623,3685,5.0,997385315
38625,288,3.0,831639695
38627,314,4.0,1330304910
38627,1089,3.0,1329618085
38627,1875,2.5,1355439194
38627,2580,3.5,1330210550
38627,3616,0.5,1330828586
38627,4787,3.5,1329623157
38627,6423,2.5,1355534488
38627,27246,3.5,1330828194
38627,52604,2.5,1330828265
38627,90578,1.5,1346987409
38628,2502,5.0,1391798353
38631,1732,4.0,1240416804
38633,2657,4.0,959549502
38635,1754,3.5,1063368251
38635,5888,3.5,1063711768
38637,3252,3.0,1520367445
38639,2191,4.0,947907035
38642,2723,3.0,938741023
38643,3147,4.0,1493398800
38643,48082,3.5,1493398796
38643,90600,3.5,1505485837
38643,127052,3.5,1493398797
38644,62,4.0,850398177
38645,3996,4.0,1486739037
38645,84954,3.0,1486739725
38647,2145,3.0,1166219558
38648,2746,5.0,1016394349
38650,106782,4.0,1477564528
38652,1580,4.0,1174167316
38652,6377,4.5,1174167265
38655,1221,4.5,1225235554
38657,1284,4.0,950323441
38659,208,3.0,862059749
38660,8207,4.0,1480009340
38662,1022,5.0,974793808
38662,2288,2.0,974794870
38663,1245,4.0,1180292384
38665,91529,4.0,1440768579
38668,2094,3.0,1226922618
38670,111,4.0,1474510913
38670,1747,4.0,1474511613
38670,8783,3.0,1474608381
38670,81834,3.5,1474608130
38672,2389,4.0,1488902197
38672,48997,4.0,1394114988
38672,92944,4.5,1530177074
38672,146642,3.5,1474874935
38673,2145,3.5,1248673160
38673,55805,4.5,1248802213
38677,8376,4.5,1114693628
38679,788,4.0,853416208
38679,1287,3.0,853419918
38682,916,5.0,1111158582
38683,8981,3.5,1362980010
38686,1258,4.5,1496531523
38686,89745,3.0,1496530705
38688,40815,5.0,1552909861
38692,5,3.0,1120590150
38695,589,4.0,1215619087
38695,4641,5.0,1209109334
38695,41571,5.0,1215998677
38696,2012,2.0,1389862975
38697,7173,3.0,1174945442
38701,592,5.0,832152553
38702,1357,4.0,931798192
38704,306,3.0,1045698227
38705,48,3.5,1146621542
38705,5420,3.5,1146622461
38709,733,3.0,866954462
38710,2132,5.0,944976699
38712,1246,3.0,1122300935
38712,3418,3.0,1141221769
38712,6373,3.0,1122302306
38712,81782,4.0,1383692527
38714,1693,4.5,1133415123
38715,1580,2.5,1562280124
38715,6774,2.5,1562279288
38716,5956,4.0,1555703297
38716,139385,2.5,1555703589
38717,84601,3.5,1492472894
38718,338,4.0,1053578251
38718,1017,3.0,994804155
38718,1673,5.0,959061046
38718,2433,2.0,959059738
38718,3198,4.0,989685776
38718,4077,3.0,991241498
38718,5010,4.5,1053578391
38721,260,4.0,1535778296
38721,2732,4.0,1364016577
38721,7254,3.0,1493608931
38721,50794,4.5,1456548827
38721,86377,4.5,1367960412
38721,168632,4.5,1540860621
38722,53996,1.0,1482802688
38723,350,4.0,838917291
38724,4308,4.0,1047856121
38726,249,3.0,832250231
38727,2747,1.0,992199979
38729,1703,3.0,956616120
38733,296,5.0,833049082
38736,134853,3.0,1486523895
38737,2746,3.0,1374750071
38739,653,2.0,860418123
38741,161131,5.0,1531852987
38745,866,4.0,1044883229
38745,4178,5.0,1047503537
38745,72011,5.0,1269087757
38747,4239,4.0,1181932320
38750,93510,4.5,1470198103
38752,1037,2.0,1441494158
38752,5110,4.5,1439930888
38752,76251,3.5,1439491995
38752,128838,2.5,1454628402
38754,1089,4.0,1183782531
38755,2605,2.5,1272480463
38758,58559,5.0,1432650254
38760,77561,3.5,1408482478
38762,2064,4.5,1372895386
38764,1036,5.0,1485230385
38767,48516,3.0,1206812464
38768,520,1.5,1334602521
38768,1266,4.5,1334671977
38768,1974,2.0,1334682436
38768,2521,2.5,1334608026
38768,3261,3.0,1334682172
38768,4280,3.0,1334681925
38768,5956,3.0,1334668853
38768,31225,3.0,1334688085
38768,60756,3.0,1334682278
38770,296,3.0,883105191
38772,2671,5.0,945039036
38776,2268,5.0,1501715438
38779,253,2.0,841063363
38780,4085,3.5,1325556015
38781,260,5.0,857811496
38783,2324,3.5,1334400631
38783,71535,4.0,1334400754
38785,1835,5.0,1104545323
38786,2363,5.0,950573936
38789,318,4.0,1517170624
38790,2027,4.0,966667213
38792,420,3.0,847370091
38794,4226,3.5,1507999610
38794,51255,2.0,1508000048
38794,127186,3.5,1508008066
38795,5026,3.5,1264188166
38796,1178,4.0,1517184944
38796,5995,4.0,1517184885
38796,79132,1.5,1523843145
38797,597,4.0,833579650
38799,7438,5.0,1479145810
38802,2282,4.0,939066312
38804,4021,3.0,1036869872
38805,2819,4.5,1358278809
38805,94959,4.5,1356615871
38806,3147,4.0,1543690860
38806,95510,3.5,1543689437
38808,419,0.5,1094921768
38811,112556,4.5,1446922732
38813,1641,2.5,1485189767
38813,5952,3.0,1482617755
38813,128360,3.5,1482667327
38814,1059,4.5,1331237795
38814,2108,3.0,1372462296
38814,3617,2.0,1331070230
38814,5528,3.0,1331238918
38814,8641,4.0,1331238931
38814,51086,2.0,1331071023
38814,77364,2.5,1355297534
38814,103228,3.0,1388079300
38814,175569,3.5,1533669480
38817,288,5.0,1111998650
38817,5548,1.5,1112350169
38820,1485,3.0,1164147908
38821,265,3.0,851714086
38822,282,5.0,853396717
38824,2858,3.0,994563445
38825,2387,3.0,965754880
38826,7090,4.0,1284991961
38828,349,4.0,1465326287
38828,4223,3.0,1465413495
38828,106072,2.0,1465326068
38833,2433,1.0,1008228954
38835,1924,2.0,953505221
38837,106782,4.5,1469393693
38840,1199,3.0,1476398364
38842,102125,4.0,1571803962
38844,952,5.0,1056558991
38844,1962,3.5,1056560318
38844,3099,3.0,1056573127
38844,4573,3.5,1153613915
38844,6709,4.0,1080776894
38844,41863,4.0,1225292725
38844,73023,4.0,1326836782
38845,6863,2.5,1536150866
38845,106920,3.5,1536151131
38847,50,5.0,834260817
38851,1,3.5,1143430150
38852,2096,4.5,1182389623
38852,8970,5.0,1182363812
38854,7099,4.0,1164920344
38856,500,3.0,853945281
38857,1028,2.5,1176527682
38857,2496,3.5,1175396323
38857,4808,2.5,1194050311
38857,8014,3.0,1208296879
38857,46578,3.5,1169679313
38857,79357,4.0,1303319439
38858,288,4.0,835593107
38860,588,4.0,835266396
38861,2908,4.0,974745137
38862,372,3.0,972422354
38862,1059,5.0,974733509
38862,1648,4.0,972422073
38862,2286,2.0,987618387
38862,3035,4.5,1077217941
38862,3983,4.5,1066426883
38862,5012,4.0,1020874469
38862,7193,1.5,1077214306
38862,48780,5.0,1181157555
38865,50,3.0,1424461834
38865,113345,5.0,1448569506
38868,1291,4.5,1142813185
38870,442,4.0,837529343
38873,159093,5.0,1542477999
38874,4963,3.5,1345528498
38874,86668,4.0,1345858855
38878,1333,4.0,1537750160
38880,17,4.5,1077912473
38880,2582,3.0,946850135
38882,107,3.0,852736339
38884,7293,3.0,1435405850
38885,377,3.0,951104335
38885,2082,2.0,1023422936
38885,4019,1.0,1050228397
38885,38038,4.0,1194153375
38887,47,3.0,847029696
38889,1325,1.0,953531976
38891,50,4.5,1163323833
38892,1610,5.0,981407061
38894,587,5.0,988218064
38894,2329,4.0,988149741
38894,3916,4.5,1077984660
38896,3317,3.5,1451482999
38896,27904,4.0,1446058302
38896,68028,3.0,1446056533
38896,102125,2.5,1446058395
38901,2918,5.0,1110162871
38902,4308,5.0,1001536990
38905,335,3.0,836674765
38906,665,4.0,1442775085
38906,1625,4.0,1442777715
38906,2683,4.0,1442858491
38906,4195,4.0,1455491222
38906,6662,3.5,1526326949
38906,41997,3.0,1483049266
38906,85796,3.0,1442860840
38906,141799,3.0,1537715600
38908,1291,3.0,993222496
38911,6902,4.5,1498522414
38912,3869,3.0,1559615715
38912,89745,4.0,1559616095
38915,431,4.0,1347978235
38919,1527,3.0,1424585547
38920,367,3.0,840141701
38921,2054,1.0,1125514669
38922,260,4.5,1182997357
38922,49910,1.5,1182997157
38923,1278,4.5,1106329384
38923,2916,2.5,1106345747
38923,5650,5.0,1106547202
38924,953,2.0,976571864
38924,2124,2.0,976572626
38924,3699,2.0,976571719
38925,454,4.0,834267367
38928,270,3.5,1455768033
38928,1955,3.5,1455755560
38928,4958,3.5,1453584558
38928,51255,3.5,1453430091
38928,108188,2.0,1453431470
38933,173,3.0,831919222
38934,673,1.0,985227983
38934,3147,5.0,985225528
38935,1211,3.5,1112911565
38935,2788,4.0,1112911775
38935,6062,3.0,1114546935
38935,41566,4.0,1135960198
38938,745,4.0,858264888
38943,6383,4.0,1556268414
38943,183701,5.0,1556267706
38946,1207,4.5,1107271723
38947,742,3.0,852244478
38948,4993,4.0,1101443437
38948,49284,3.0,1181618487
38949,4973,4.0,1044629404
38952,48082,4.5,1498692060
38955,132,3.0,836821242
38955,1356,5.0,865694865
38957,106920,4.5,1554071784
38958,1748,4.0,1522389753
38958,44974,3.0,1522429300
38960,1234,4.0,1042335726
38962,6218,4.5,1360184249
38964,6709,3.5,1077203179
38967,33794,4.0,1252799652
38968,1187,4.0,939151352
38968,2439,5.0,939147828
38970,608,3.0,854719151
38973,10,3.0,846435644
38974,748,3.0,949205457
38974,2243,3.0,949206718
38975,382,4.0,960330670
38975,1208,4.0,1072135194
38975,1959,2.0,961191981
38975,2802,3.0,961192674
38975,3911,4.0,979065181
38975,5544,2.5,1113762505
38975,8464,4.5,1112725315
38976,780,4.0,1439795518
38976,2761,4.0,1439793343
38976,6666,4.0,1439794214
38976,62511,4.5,1439792258
38977,47,4.0,1568863515
38978,3246,3.0,1227114547
38979,48774,4.0,1416785898
38980,2991,4.0,1042839230
38982,339,3.5,1093468928
38982,1527,3.0,1087259600
38982,3238,2.0,980520318
38982,4720,3.0,999535585
38982,6062,3.0,1046989614
38982,8783,2.0,1110324185
38982,52241,3.5,1176757765
38983,1198,4.0,1047495466
38985,203068,4.5,1561916013
38986,96079,4.5,1355353408
38989,1240,5.0,1461651265
38991,780,4.5,1111482163
38992,761,3.0,850243345
38997,920,3.0,946513829
38999,2028,3.5,1139085009
38999,5954,4.5,1139100102
39001,1210,4.5,1378209056
39001,7438,3.0,1527454144
39002,720,5.0,997605662
39004,306,4.0,835241676
39006,5013,3.0,1431399468
39006,135436,3.0,1476824078
39007,457,4.0,1014791666
39010,5,5.0,970214225
39010,2018,5.0,970210289
39012,373,5.0,944934838
39012,2925,4.0,944936821
39013,3751,1.5,1145570595
39015,539,2.5,1393700655
39018,2996,4.0,953247129
39019,6993,5.0,1220318989
39023,5010,3.0,1089858293
39026,339,3.0,980645004
39028,599,4.0,1151980718
39028,2140,4.0,1248661863
39028,4506,3.5,1083023496
39028,8636,3.5,1091147405
39028,61210,2.0,1268449837
39029,8972,3.5,1494181176
39032,6016,5.0,1457220712
39033,1193,4.0,1193706868
39033,2496,2.5,1193869905
39033,4305,2.5,1194495435
39033,7161,2.5,1194493256
39033,47099,5.0,1193711877
39034,1617,5.0,1440174506
39035,916,4.0,939244145
39036,1019,2.0,966633881
39036,2431,4.0,966596355
39037,457,4.0,836422655
39038,54001,5.0,1451950009
39038,122900,4.0,1451950104
39040,3683,4.0,1210201140
39041,6874,5.0,1145660095
39045,924,4.5,1200587731
39046,434,3.5,1081397646
39046,2404,4.0,1081400008
39046,5349,4.0,1081401071
39049,3578,3.5,1283039855
39050,46578,3.0,1461102745
39051,1944,4.0,1125754857
39051,4296,4.0,989435221
39052,39,2.0,1136168530
39053,592,4.0,943678372
39053,2268,4.0,943679144
39054,3751,4.0,1043194721
39056,186,3.0,846853018
39057,2139,4.0,1150831868
39057,26841,3.5,1150832606
39060,19,1.0,1493531556
39060,1466,4.0,1507508460
39060,2795,3.0,1508020071
39060,4752,4.0,1507510558
39060,8972,1.0,1507565879
39060,76251,2.0,1507509192
39060,170289,2.0,1507813158
39062,3703,3.5,1515186359
39062,116797,4.0,1515185735
39063,7139,2.5,1140763467
39065,3176,3.0,1226241703
39066,40815,4.5,1565542352
39068,2064,4.0,1375627820
39069,106002,4.0,1439763014
39072,10,3.0,1416844998
39072,4016,3.5,1428081295
39072,56775,2.5,1418930041
39073,2053,3.5,1488519057
39073,96079,4.0,1488519802
39076,1222,5.0,1471561990
39078,76731,3.5,1367900622
39079,1246,5.0,1085424364
39079,3703,4.0,1085422374
39081,6537,2.5,1464842978
39082,6373,4.0,1072203517
39084,923,3.5,1139462593
39084,2420,3.5,1140062008
39084,5620,4.5,1139802245
39085,63082,5.0,1470975173
39087,1028,3.0,1463237855
39087,34162,1.5,1463236035
39089,2268,4.0,1376149317
39093,1198,3.0,1445262863
39096,247,4.5,1184104022
39097,1752,1.0,1018564514
39098,43558,3.5,1318891767
39100,1080,3.5,1112482348
39100,6188,3.5,1112793682
39103,6709,2.0,1447190072
39103,127136,2.0,1447207374
39106,1022,3.0,1437579059
39106,5410,2.5,1435689195
39106,66934,4.5,1455478123
39106,112556,4.5,1435688756
39108,5952,4.5,1489402928
39112,141,3.0,849953487
39115,1777,4.0,956637248
39119,1262,4.0,939082175
39122,372,3.5,1142596921
39124,1148,4.0,1178391527
39126,168,3.5,1140247681
39126,2716,3.5,1140248038
39126,35957,3.5,1141098454
39128,457,4.0,1335499326
39131,1076,3.0,1274690625
39132,858,4.5,1373164278
39132,5507,2.5,1373228063
39132,54995,3.5,1373225103
39132,96737,2.5,1489207620
39133,1367,2.0,1550142074
39133,4914,5.0,1549714618
39133,49932,4.0,1549725288
39133,104879,4.0,1549731389
39133,182715,4.0,1549710222
39135,2985,4.0,962743848
39136,2600,4.0,974780760
39139,3882,0.5,1543547108
39139,98491,3.5,1543548383
39141,1517,3.5,1386856018
39141,6333,4.0,1150460562
39143,1084,3.5,1206587841
39144,64614,4.0,1564235156
39145,1597,4.0,950054118
39147,253,4.0,845369952
39150,105,3.0,832576114
39153,1201,4.0,861370116
39155,748,4.0,953673317
39155,2396,4.0,953675021
39158,1684,4.0,1003115333
39159,2664,3.0,1508177997
39161,1215,1.0,1153622764
39162,4571,4.0,1538238845
39162,81847,4.5,1537710679
39163,2115,4.0,968975468
39167,1120,3.0,962554622
39169,102445,2.5,1500278743
39170,1370,5.0,1079582365
39170,3300,4.5,1079566266
39171,236,3.5,1078795127
39173,316,4.5,1181527531
39173,2505,4.5,1181585820
39173,6768,4.0,1254469273
39173,52458,3.5,1186950219
39174,4011,2.5,1262445432
39175,4321,4.0,1288317301
39178,253,2.0,842107463
39183,318,5.0,1446577397
39183,1835,2.5,1448003929
39183,3770,2.5,1448003942
39183,6798,3.5,1446578531
39183,36363,4.0,1447069513
39183,68135,2.0,1446578532
39183,103655,2.5,1446578511
39183,146040,3.5,1446579905
39183,202429,3.5,1566160898
39187,28,5.0,840833864
39188,2011,4.0,1004411101
39189,589,4.0,938867122
39189,2291,4.0,938802547
39190,2193,3.0,1280857907
39191,2944,5.0,1328063453
39193,1183,5.0,964644275
39193,2858,4.0,980280316
39195,5995,3.5,1482351737
39196,3615,2.5,1105289127
39196,34542,0.5,1165049467
39197,110,0.5,1436730808
39199,4995,4.0,1094081461
39203,181,0.5,1421380989
39203,2683,1.0,1364744432
39203,34072,1.5,1364741210
39203,74458,1.5,1384738535
39203,184791,4.5,1521142147
39206,377,5.0,835437494
39208,648,3.0,963507540
39208,2012,2.0,963506986
39208,3253,4.0,963508004
39211,161,5.0,838883232
39213,1036,4.5,1161874235
39213,6378,2.5,1161873705
39215,539,3.0,986632209
39215,1441,3.0,986632693
39215,3147,4.0,986630506
39218,920,4.0,1401076202
39218,7323,4.5,1401071104
39219,58559,5.0,1558828897
39222,491,5.0,1000654646
39222,2369,2.0,1000657578
39224,1597,4.0,891710464
39226,103306,4.0,1483448858
39227,2622,5.0,938884527
39231,1644,3.0,996015253
39233,3033,3.5,1437460969
39233,115713,3.5,1433913699
39235,80860,3.0,1502979104
39236,2763,4.0,965581842
39237,41566,2.5,1287874554
39241,1088,2.0,1038347481
39242,102407,0.5,1469483036
39244,5449,4.0,1074988528
39246,4386,1.0,1430016801
39246,105504,3.5,1430027282
39248,2161,1.5,1500256598
39248,102033,1.5,1500353813
39251,352,4.0,923051476
39251,1202,4.0,931872906
39251,1923,5.0,920388371
39251,2683,4.0,936527964
39251,3505,4.0,962052068
39251,4322,4.0,990797193
39251,6936,3.5,1071697136
39253,26662,5.0,1413917328
39255,1024,3.0,885647689
39257,62,4.0,850763267
39259,1345,3.0,1465764481
39259,3101,3.5,1465769034
39259,7007,4.0,1465767688
39259,83134,5.0,1465764979
39261,1228,5.0,1229049505
39263,355,3.0,1071178041
39263,1721,1.5,1071176117
39263,3418,4.0,1071003429
39263,5666,4.5,1070949281
39265,1960,4.0,956070360
39267,6502,3.5,1463451097
39268,924,5.0,1542818139
39268,120625,4.5,1543773486
39271,3753,3.0,1442253730
39273,59315,2.0,1530508764
39274,106100,4.0,1445985384
39277,7361,4.0,1309927850
39280,87222,4.5,1515194651
39282,648,3.0,833820494
39283,72998,4.0,1552706253
